transcription,file_name
hon gwok ngo dou m zung ji taai noi gyun laa,common_voice_yue_37573841
ho fau faat go ngoi lou baai sau tai haa,common_voice_yue_37573837
dak syu fu hou mei daa ceot,common_voice_yue_37573839
nei go zi duk mat je,common_voice_yue_37573838
bin go zi gei jat go fan,common_voice_yue_37573840
jat di di hung zau bat gwo ji ging fai faat saai la,common_voice_yue_37573842
kei sat nei m sai gam joeng,common_voice_yue_37573844
hou do jan lin liu ning laam dou m zi hai mat gang gaa m hou gong saan dung laam,common_voice_yue_37573843
nei soeng ngo fan nei dou uk zyu sin saang,common_voice_yue_37573828
nei ji wai zau dak gam do,common_voice_yue_37573845
sat zai soeng dou ho ji,common_voice_yue_37573854
ngo nei dou dou syun hai zing soeng,common_voice_yue_37573855
mo naap go tung jan nei,common_voice_yue_37573857
daan jat dou je maan keoi jau jam zau,common_voice_yue_37573859
ngo deoi sang haa man gam dak zeoi ging jat faat zok zau tau m dou hei gam,common_voice_yue_37573868
so ji hei mong jyut ping faai di ceot,common_voice_yue_37573867
m sai saan ceoi laa,common_voice_yue_37573870
bat gwo ngo nam dou hai jiu dang keoi teoi ceot zing sik baan sin,common_voice_yue_37573871
dak dang m king sei dam coeng waan,common_voice_yue_37573869
do ze nei ling ngo gwo zo go seoi dou tip dei ge saang jat,common_voice_yue_37573856
nei di hai gei co gaau juk,common_voice_yue_37573900
jau man tai ceoi si kau tung,common_voice_yue_37573875
uk kei jan fan saai gok laa m fong bin teng din waa,common_voice_yue_37573877
hou seng hou hei king laa,common_voice_yue_37573878
ji gaa zan hai m zi dou dim hou,common_voice_yue_37573879
keoi dei zi zo sat wui siu zuk jat maan nin,common_voice_yue_37573874
keoi dei m geng di je hou naan sik me hou zaai wo,common_voice_yue_37573887
hai mai goi ji go,common_voice_yue_37573890
keoi tai lok hai zeoi m tung go go,common_voice_yue_37573888
jat hai kek cing zau jit hyut gaa lai zi,common_voice_yue_37573891
zau hai jan wai ne daan je,common_voice_yue_37573889
haak gaa waa dou jau,common_voice_yue_37573892
nei dei go bin gei dim aa,common_voice_yue_37573895
daan hai keoi zi nei ngo hai bin go,common_voice_yue_37573894
ngo dei uk kei dou m jam dak zau,common_voice_yue_37573896
gau jung zau hou laa dau gou me,common_voice_yue_37573897
m hai waa waa wai wui sit ceoi go jan zi liu me zung gau daam maai,common_voice_yue_37573899
waa keoi seon go joeng sei go joeng m hai waa baa hau maai bin go zau sei bin go,common_voice_yue_37573898
ciu kap gam gik din nou siu lam ji,common_voice_yue_37573893
dang di zau zing fai faat cai zoi gaa faan di ngau juk,common_voice_yue_37573901
ngo nam hai ngo san joek ling se paa dung,common_voice_yue_37573902
gwo jin m ho ji paan bei,common_voice_yue_37573903
nei go caan ban bat dyun zeon bou hai ngo lok gin ge,common_voice_yue_37573904
jau kei hai jing si zok ban ge pui jam fei jyun jam ge waa jau si hau haau gwo wui caa hou do,common_voice_yue_37573905
nei go waan faan bei nei,common_voice_yue_37573906
ngo mou zi ngo seoi jin ho laan sau gei hou zyu caak daan hai dou siu jung,common_voice_yue_37573913
jyu gu ji gaa paak gan hung bou pin zek gwai jat ding hou nau laa,common_voice_yue_37573916
daan hai seon bin daai zo gei do go jan gam cing,common_voice_yue_37573915
ngo dou tai gwo di pin,common_voice_yue_37573918
ng jiu gaa jau wan dou zi gei ge ceot lou,common_voice_yue_37573917
ngo zing hai soeng waan haa,common_voice_yue_37573921
tai haa haau gwo dim sin,common_voice_yue_37573919
ngo hou siu jung faat nei di daai tou,common_voice_yue_37573920
ceng man loeng gin gai jik gei cin,common_voice_yue_37573922
faat bei ngo dak mou,common_voice_yue_37573928
tim gaa gin pun mei,common_voice_yue_37573929
gok haa faat tou ngo tai haa,common_voice_yue_37573930
zung ji m zung ji dou hai go jan zi jau jing goi zyun zung go jan gam sau,common_voice_yue_37573931
dang ngo hok suk jyut ping sin,common_voice_yue_37573932
gon fo aa do ze do ze,common_voice_yue_37573933
m zi cyun tung wui m wui keoi fan naam neoi ne,common_voice_yue_37573935
gok daan wai gung si gei gau,common_voice_yue_37573936
nau gai zaap paai gwan,common_voice_yue_37573937
ji haa hai ngo faan gwai ge noi jung,common_voice_yue_37573981
jau m hai ziu coi zeon bou,common_voice_yue_37573970
gim tou jyun m hai ngo ge co,common_voice_yue_37573977
ding gam ke ne ge,common_voice_yue_37573971
m tung ceoi zo bei jan wai caap tung sik bo lei zau mou dai saam tiu lou,common_voice_yue_37573969
go go hai jan wai ngo dei nei bin jau kwai faan ge cing nei lei gaai haa,common_voice_yue_37573978
baai ming zau hai faat zo daat jau cin san han,common_voice_yue_37573967
ngo tung tung hok ge hap jing,common_voice_yue_37573980
nei go cing sik m hai zi daai ge me,common_voice_yue_37573987
jat bun tung syu duk dou lou hai jung lai jing jung go di mak sau sing kwai m sik bin tung ge jan,common_voice_yue_37573989
deoi m zyu ngo go jat m hai jau sam gik nau nei,common_voice_yue_37573992
gam gong hoi bik gwai jyun hou do dou hai laau lou zyu,common_voice_yue_37573994
sau gau ge jau dim hai deoi sau sai jan si gang jau hou,common_voice_yue_37574004
nei zi m zi dou deoi kei hai ding zim ge jan loi gong,common_voice_yue_37574002
ngo dou hai faat biu zi gei ge gun dim,common_voice_yue_37574005
zung jau hou do jin jyun dou mou laan jam ga,common_voice_yue_37573988
ngo faan deoi haai jam gaau hok,common_voice_yue_37574006
hou ci wong jat hou do gwong dung jan ge,common_voice_yue_37574003
soeng fan faa jyut jyu,common_voice_yue_37574035
gam nei dou m gap fong heoi go mong jip aa,common_voice_yue_37574017
siu zo ceot lai zan hai,common_voice_yue_37574018
m hai daai hok tai gung ge,common_voice_yue_37574019
ngo zan zing soeng jiu ge je dak nei zaa,common_voice_yue_37574020
dim gaai m ho ji gok dak jau jyut sin,common_voice_yue_37574031
zou gaa dim ge ce ding dim ge zau dim hang bin di ging dim,common_voice_yue_37574033
go neoi zai gam duk man zoeng ngo jat ding m wui mou fong,common_voice_yue_37574034
zau syun hai laan zai dou jau keoi ge hang wai lo cap ho ji heoi gu gai,common_voice_yue_37574032
go ci heoi diu jyu ngo bei waan tai lok hou koeng zong,common_voice_yue_37574052
nei dei gong go di ngo zau m sik laa,common_voice_yue_37574050
hai mai ji ging on zong miu seot dong,common_voice_yue_37574053
hai m hai zik hai am si nei zi soeng dai,common_voice_yue_37574054
nei go jam mou ge jung zi kwai faan hai gai zuk jyun jung ngo pin se ge zi biu,common_voice_yue_37574061
jin hau zau mou zoi gong gwo je,common_voice_yue_37574062
kei doi haa nei ci sing kap ge gung nang,common_voice_yue_37574060
nei dou tung sing lyun jung ge hai bin go ci,common_voice_yue_37574089
ne po syu ngo tung maa maa jat cai zung,common_voice_yue_37574063
ngo gok dak keoi m bei ngo dei haang maai go ji gwai,common_voice_yue_37574064
nei m hai je maan sin hoi gung go me,common_voice_yue_37574065
jiu loeng go hou jau jat cai sin dak,common_voice_yue_37574066
zi heoi zau gun fong fo bat zeon baak sing dim dang,common_voice_yue_37574067
dim gaai jiu jau dak keoi dei bik ngo dei waan nei go jau hei,common_voice_yue_37574068
gam jyun loi jyut jan deoi laau go ge ding ji hai jau gung ming ge,common_voice_yue_37574069
keoi dei mou sam heoi hok,common_voice_yue_37574086
hap zi jat syun hai seot sou,common_voice_yue_37574085
nei jau waan gok,common_voice_yue_37574087
nei jat zik ji lai dou ging ngaang zeng jau ngaai dak,common_voice_yue_37574088
m haan zai mai zau tung on coek jat joeng,common_voice_yue_37574111
hai me mong zaam aa,common_voice_yue_37574112
zoeng gei piu hai loi wui ge me,common_voice_yue_37574113
bak jan zan hai hou sai lei,common_voice_yue_37574114
maa mi ni gei jat uk kei ho nang cou zo di,common_voice_yue_37574115
daai gaa dou jing wai hai hoeng ge,common_voice_yue_37574116
bat tai si dou wui long fai lau loeng,common_voice_yue_37574127
gu gai jiu dang jin faat ji gaa cau m dou jan sau ceot lai,common_voice_yue_37574119
ngo tai ji gong mun jing goi goi meng zou pung sing waak ze giu faan zou san wui,common_voice_yue_37574125
taan hai dou m mong ga ngo nam gan je aa,common_voice_yue_37574137
gam caa gei jat si gaan,common_voice_yue_37574118
fai si bei jan zuk zi sat,common_voice_yue_37574117
hoi hok paa mat je,common_voice_yue_37574135
wong laam luk nei hai bin zek sik,common_voice_yue_37574128
gaau ngo dim haa zoi,common_voice_yue_37574129
neoi jan goek nei oi mou,common_voice_yue_37574140
daai siu se dou hai nei zi gei syu jap ge,common_voice_yue_37574139
gan bei zaam si jau seoi jiu pang jau sai jung,common_voice_yue_37574126
lok seoi lok jyu ge ji si,common_voice_yue_37574138
mou sik gwo gin gwo,common_voice_yue_37574142
mou jan sing ho loi jau jan,common_voice_yue_37574143
ngo daa din waa bei nei,common_voice_yue_37574141
ngo m seon siu ho soeng zou bou faat wu ji m zi faat leot m wan heoi,common_voice_yue_37574170
tai lai gam gok hai deoi ge,common_voice_yue_37574144
wai daai gaa gaau dim keoi sin laa,common_voice_yue_37574145
gwong dung jau gwaat toi fung,common_voice_yue_37574146
dim dak m dak,common_voice_yue_37574147
nei m hai lou si me,common_voice_yue_37574148
ngo mou teng gwo ne baa seng m zi keoi hai bin go,common_voice_yue_37574149
jau m hai baak fan baak zeon ge,common_voice_yue_37574150
wai wai wai dang zan sin,common_voice_yue_37574156
zek hai waa mui go jan dou ho ji deoi keoi wai so juk wai,common_voice_yue_37574157
hai nei sin nam dou,common_voice_yue_37574158
daai gaa ho ji ting teng go haau gwo,common_voice_yue_37574159
tai ngo gei jau lai maau heoi zi cin gong faan sing,common_voice_yue_37574154
hou hou gim tou haa,common_voice_yue_37574155
jau ngaan zik jau gei jik tai daai din loeng zung gam dai gaa dim ho nang aa,common_voice_yue_37574168
m haan zai mai zau tung on coek jat joeng,common_voice_yue_37574152
wui m wui jau laau ci ga mei jyun ge syu jap faat,common_voice_yue_37574167
ho nang mei maai dou gwo m dou hoi gwaan,common_voice_yue_37574166
neoi ting aa baa gong,common_voice_yue_37574160
daan m jat ding hai jyut man,common_voice_yue_37574151
tong jan gaai leon haam,common_voice_yue_37574169
ne loeng zek daan zau gwai ngo laa,common_voice_yue_37574153
gam daai gaa m sai gong je laa,common_voice_yue_37574386
nei jau zing geoi zing ming nei hai naam jan,common_voice_yue_37574363
seon fei ge waat syu zau hai jyu jam bin sik,common_voice_yue_37574364
maai mai dong jin hai jap laa,common_voice_yue_37574365
caa haa jau mou nei bun,common_voice_yue_37574366
ming zai gei dak gaau ngo dim zou aa,common_voice_yue_37574367
wai zo gwong ming ge mei loi,common_voice_yue_37574368
ji maa hyut dou laai zan hai gau wat dat,common_voice_yue_37574369
dak si laai gan bun m hai ce,common_voice_yue_37574370
ho ji jung ping jam gaau zung man waak ze zik zip gaau ping jam,common_voice_yue_37574371
zok ze waa jat go sing kei zi noi,common_voice_yue_37574372
sik ziu laa zou mat gau,common_voice_yue_37574383
jiu zi dou gu si ge cyun bou zi gei paa coeng tai,common_voice_yue_37574385
keoi mou gung hoi bo,common_voice_yue_37574384
kei sat hai hou ngong geoi ge jat gin si,common_voice_yue_37574413
gau si m ho ji,common_voice_yue_37574387
tai dak ngo go nou zyun m gwo lai,common_voice_yue_37574388
bok coi jip hou ci sau lau zo ji cin hou do bong paai,common_voice_yue_37574389
m hai nei ting jat jau ci dou,common_voice_yue_37574390
ngo soeng man haa nei go kwan hai zou mat ga,common_voice_yue_37574392
bin go zi aa kau zi gaau,common_voice_yue_37574398
ngo m seon nei ngo zi cin gin hou do cing leoi,common_voice_yue_37574400
ji ce m jung ji se,common_voice_yue_37574399
jyun cyun hai zi hok,common_voice_yue_37574402
nei lou dau hai lei gaa sing ding bin wai aa,common_voice_yue_37574391
tai haa jan dei se ge,common_voice_yue_37574403
nei m gok dak jau di caan jan me,common_voice_yue_37574401
dang ngo dou cyu lyun syun joeng,common_voice_yue_37574404
dou si hai ngo dei ngo sei sin,common_voice_yue_37574405
daan ngo dei dou mou gam jing zan,common_voice_yue_37574406
ceng man haa zoi jyun mei,common_voice_yue_37574407
nei lai zou hau kei lo,common_voice_yue_37574440
waa syut zi cin jin gau gwo jat ci daan mou zong soeng,common_voice_yue_37574414
cung san bei ngo jat go ji wai maa,common_voice_yue_37574420
ne loeng nin dou bei gaau caa laa,common_voice_yue_37574421
bat gwo nei fong sam keoi m zi,common_voice_yue_37574422
ngo dei keng gai man gwo keoi dim sai cin faat,common_voice_yue_37574423
zi jiu pui joeng zi gei ge hing ceoi,common_voice_yue_37574425
m hai ngo ji gaa m gam zing la,common_voice_yue_37574426
nei go muk hai jat gau ding hai jat luk ne,common_voice_yue_37574424
dei wai hang ding dou jat joeng,common_voice_yue_37574427
ngo dou zi dou hai mat je keoi ge,common_voice_yue_37574428
daai lou bong ngo hon haa nei tiu hai mat go,common_voice_yue_37574429
gam ci m tung,common_voice_yue_37574432
hai aa ngoi gwok jan dou seoi jiu ge,common_voice_yue_37574431
hai leng neoi lai gaa,common_voice_yue_37574430
jyu gu soeng hok zaap gang gaa biu zeon ge faat jam,common_voice_yue_37574434
gam nei dim zoeng wu hau gaau dou saan dung ge,common_voice_yue_37574433
jau mou mat je lai zi zing ming keoi m hai mou man faa,common_voice_yue_37574436
gam nei zau zan hai waan jyun la,common_voice_yue_37574437
so ji ngo ji man keoi,common_voice_yue_37574438
gam zung m hai jiu nei gaan,common_voice_yue_37574439
keoi dou m hai hou ging ze,common_voice_yue_37574435
dang jyu m tung siu gam joeng laa,common_voice_yue_37574441
jyun loi nei jau go gam jau san ji ge nam faat,common_voice_yue_37574442
ngo man dou zan mei aa,common_voice_yue_37574443
gam cing ni di je hai zi naan gong dak cing co,common_voice_yue_37574444
wai zo cin zou mat dou dak,common_voice_yue_37574445
hou ci gei jau dou lei,common_voice_yue_37574446
tiu gaai hou jit naau,common_voice_yue_37574448
cong kit dou daa dak gaan faa zi,common_voice_yue_37574447
ngo zung ji wai nei m wui ting,common_voice_yue_37574449
hou dak ji aa nei,common_voice_yue_37574450
gong maai sin laa,common_voice_yue_37574451
hai aa jiu paa coeng aa,common_voice_yue_37574452
hou teng dak bat dak laa,common_voice_yue_37575114
gong ming sin,common_voice_yue_37575110
m hai ngo zi hai m on sam zi gei jat go fan,common_voice_yue_37575111
ngo jyun cyun tai m tau dim wui jau jan ging hou siu sik,common_voice_yue_37575113
jan jung jan dim ho ji goi,common_voice_yue_37575112
tai lai bak hoi hai zyun gaa jin gau ge jit dim,common_voice_yue_37575115
jyun loi zeoi hau go go sin hai zung dim,common_voice_yue_37575117
tung go ging zi caa m do jam,common_voice_yue_37575118
zou mat gam jin zek mou saai jin leon zi jau,common_voice_yue_37575119
mei wan gwo zi mou zi,common_voice_yue_37575116
jat zan gon m cit laa,common_voice_yue_37575130
haa ci jiu jim gaak sam hat jap kwan ze,common_voice_yue_37575132
nei dei gam ting baan seoi jan zi dek zou mat gwai aa,common_voice_yue_37575133
nei mou beng zau on zing laa,common_voice_yue_37575135
jan ping waa hou gaau siu maai lau duk sing maai lei,common_voice_yue_37575134
sik faan sin ding hai dim,common_voice_yue_37575131
jyut hip jat zik sai jung hoeng gong jyu jin hok hok wui fong on,common_voice_yue_37575137
tung maai zou gan jat joeng nei hou soeng zou ge je,common_voice_yue_37575136
din nou baan bun hai bin dou haa zoi,common_voice_yue_37575138
ji zung jyu go meng jing goi dim se,common_voice_yue_37575139
so ji jiu bei kei taa jan gang gaa bei sam gei duk syu,common_voice_yue_37575145
m tung jiu keoi sik saai gok dei ge waa,common_voice_yue_37575146
ngo zi gei zing ga,common_voice_yue_37575147
paang zi ming nei paai tai gwo gei tiu pin jau keoi ceot jin,common_voice_yue_37575149
m hou ji si ngo jiu zau laa,common_voice_yue_37575151
min zi man tai,common_voice_yue_37575152
hung dim ge dou hai caa m do ge,common_voice_yue_37575153
ngo ngaam ngaam hei san ge,common_voice_yue_37575150
hai mai nei sau gei jau man tai,common_voice_yue_37575158
ling ngoi nei jiu sik faan,common_voice_yue_37575159
gei si ge si aa,common_voice_yue_37575161
go tiu jau ji ging wai faan zo kwan kwai,common_voice_yue_37575160
zyu jiu hai m zi keoi dei king mat je,common_voice_yue_37575162
lou syu mei saang cong daai gik jau haan,common_voice_yue_37575168
ngo soeng tung keoi daa jyu mou kau,common_voice_yue_37575195
mat je baan bun,common_voice_yue_37575170
tou tou bat zyut laa,common_voice_yue_37575169
ho nang hai go bei lai gwaan hai,common_voice_yue_37575172
so ji waa jiu lok gun,common_voice_yue_37575171
nei zeoi do teoi kwan lok,common_voice_yue_37575173
ni di je dou jau cou ji ge,common_voice_yue_37575174
mui tin jam jat bui gaa fe ging jin jau gam joeng ge zok jung,common_voice_yue_37575176
tung maai jau sai hoi ci gaau,common_voice_yue_37575175
hung dou lok hoeng gong,common_voice_yue_37575178
wan m dou jyun baan me,common_voice_yue_37575186
jan siu ge waa ho ji maan maan lai,common_voice_yue_37575184
mui faa hoeng zi fu hon loi,common_voice_yue_37575183
m hai ngo se ge,common_voice_yue_37575185
ngo dou lok gan jyu,common_voice_yue_37575187
dang ngo faan uk kei tai haa,common_voice_yue_37575193
jung gwo si jan mou sik zan hai tai m dou,common_voice_yue_37575194
m tung keoi hai ngo naam pang jau,common_voice_yue_37575222
zi din ping jam fei soeng m tung jat mou jung,common_voice_yue_37575196
ji haa hai ngo ge kei zung jat dyun tau sou man bun,common_voice_yue_37575197
cin gam naan maai wui tau mong,common_voice_yue_37575203
mong soeng gong mat je ge jan dou jau,common_voice_yue_37575204
nei go syun hong goi faan zau jung dak laa,common_voice_yue_37575205
hai lo mou baan faat zi gei gaa soeng heoi,common_voice_yue_37575206
