transcription,file_name
kei sat cung zok kuk zok ci lai tai di zan hai hou lau m zi dim gaai di jan wui gam zung ji ting,common_voice_yue_32260637
ngo dou waa ngo m tou ngo lok,common_voice_yue_32260648
bei di jyu ging seng go ji si seng go geoi zi sin zi dak,common_voice_yue_32260649
mou jan ho ji saan ceoi ngo ge gei jik,common_voice_yue_32260651
sin saang zyu bin go fat,common_voice_yue_32260652
luk zuk ji sap fan zung lok,common_voice_yue_32260660
dou hai fung wong sin wui zam jan ge,common_voice_yue_32260661
mou on coek baan ge,common_voice_yue_32260662
kei sat ngo gong jyun ga laa ngo zaap gwaan gong gei geoi zau zung git,common_voice_yue_32260666
ngo mou ji gaa jap nei dei ge zaang leon,common_voice_yue_32260668
ngo jau ngo ge baan faat,common_voice_yue_32260673
keoi m zip din waa nei haa ling jan hou fong,common_voice_yue_32260674
gaa ngo dei sin laa,common_voice_yue_32260685
ngo hai jap lai hok je ge,common_voice_yue_32260686
keoi dei bin wui zai ne,common_voice_yue_32260688
jung zo jat go sing kei,common_voice_yue_32260695
tai nei soeng zi gei gaa seoi ding keoi bong nei gaa maai,common_voice_yue_32260696
ngo mou jing sing gwo nei wo,common_voice_yue_32260697
ni go hai jyun jan,common_voice_yue_32260710
gam ngo mou nei fu,common_voice_yue_32260712
wong saang gong dak m gau gaan git,common_voice_yue_32260717
jyu gu nei heoi di ceot meng ge soeng lau dei fong ho nang wui jyu dou keoi ga,common_voice_yue_32260730
ji gaa m fong bin keng din waa,common_voice_yue_32260737
gaai si jau hou do waan jyu maai,common_voice_yue_32260750
zit zo hou do ci sin zung,common_voice_yue_32260753
m tung zan hai ngo tai co,common_voice_yue_32260754
hou ci gam zik zip hai mong soeng caa nei di caap tou ho nang hou di,common_voice_yue_32260921
nei gin gwo jau jan zo dou keoi me,common_voice_yue_32260922
go fung gwaan jat jyun zo ngo dei zau wui sung di sik mat heoi bei di cin sin ji wu,common_voice_yue_32260924
ni go hai ngo dei ge si doi,common_voice_yue_32260937
bei ngo jap heoi aa,common_voice_yue_32260938
keoi zung ji di hou naan sin kau dou ge zai,common_voice_yue_32260940
ci zung hai ping jam syu jap faat zeoi soeng jung,common_voice_yue_32260986
man gaak go zan zau jau jan tai ceot zeoi hou ji ci gaan faa zi,common_voice_yue_32260990
jau mou dak zoi suk zaak di go sau cam faan wai,common_voice_yue_32260991
nei gok dak ngo hai daa ceot lai ding hai fuk zai gwo lai,common_voice_yue_32260992
ngo gu saam fan zung,common_voice_yue_32260994
kei sat ngo hou soeng joeng maa lau,common_voice_yue_32261006
ngo cing jyun giu nei cyun meng,common_voice_yue_32261007
zi jiu hai jau gwo heoi ceot wai siu siu ge dou wui bei jan zyu saai,common_voice_yue_32261011
jyu gu nei gok dak gam do go jan zyu maai jat cai hou kei gwaai,common_voice_yue_32261013
ngo bat lau dou gok dak keoi faan,common_voice_yue_32261015
gam noi sin zi daai jat,common_voice_yue_32261018
jat dou ng baak go gun zung ngo zau wui gaau go cau zoeng laa,common_voice_yue_32261021
go go jan bun san zau hou hung,common_voice_yue_32261022
hai daai luk m zi ho m ho ji haa zoi,common_voice_yue_32261025
ji gaa hou ci faai faan di wo,common_voice_yue_32261026
ho ji zik zip tung keoi gong keoi hai zyu hoi jan lai,common_voice_yue_32261029
tou hei ling ngo faat jin ngo hou gwaa zyu kek zaap,common_voice_yue_32269266
ngo nam m dou gai la nei bei gin ji ngo laa,common_voice_yue_32269301
ji ce jau m ho ji lin daa,common_voice_yue_32269302
bin ging gam keoi ji gaa zi hai ming ji soeng ge je,common_voice_yue_32269304
gong dou hou ci zan ge jat joeng,common_voice_yue_32269322
zak maai jat bin hou ji lau zap,common_voice_yue_32269346
ngo sau gei ge zi bei nei din nou ge zi daai,common_voice_yue_32269360
taai dou kyut ding meng wan,common_voice_yue_32269366
sik dong ge zong bei heoi gaam dai san tai ge fu daam,common_voice_yue_32269368
zi bat gwo hai zung man jik jing man ge si hau zau faan di,common_voice_yue_32269385
jing mau jan seoi kau,common_voice_yue_32269388
go bou wai wui ngaang di daan hai mei dou hou zuk jan wai di ngau ging soeng si nei go bou wai,common_voice_yue_32269389
ngo gin ji hai zoeng jin jau man tai zing lei hei san,common_voice_yue_32269413
zyu jiu di din si toi pui jam zat sou jyut lei jyut caa,common_voice_yue_32269417
ngo zeoi zung ji bo lo,common_voice_yue_32269419
m zi aa ngo jau mei hai dou duk gwo syu,common_voice_yue_32269420
zeoi hau ngo fung zo baat zam,common_voice_yue_32269434
ciu lau hing sik bo lei,common_voice_yue_32269437
ceng man dim diu ceot hau syun ci tai si aa,common_voice_yue_32269455
jau go ce sau beng zo ngo mai ding keoi gang lo,common_voice_yue_32269457
keoi dei waa wui zou soeng bun nin wui jyun sing co kei baan bun,common_voice_yue_32269459
gong dou hou gik dung m hou ji si,common_voice_yue_32269460
gam mai hou lo se wui bat dyun gam zeon bou,common_voice_yue_32269471
ngo m gok cam cam ngoi gaau sat baai lo,common_voice_yue_32269485
jau m siu dou hai sip hung ngai hoi se wui on cyun,common_voice_yue_32274065
faa kyun sau teoi jyun sau jyun goek,common_voice_yue_32274070
soeng seon jing goi mou dau git,common_voice_yue_32274071
baak gaai lou wat keoi dou jau fan,common_voice_yue_32274073
nei ceot san jyut ging gwai nei zau jiu jyut jyun mei,common_voice_yue_32274075
dong hai hing zuk ngo saang jat,common_voice_yue_32274077
mei gwok zung tung cyun bou seon gei duk gaau ge me,common_voice_yue_32274089
nei wan ge hai bin go,common_voice_yue_32274091
bat bit gei jan jau tin,common_voice_yue_32274093
ngo ji gaa m hai uk kei dang jyu ngo jin si ngoi ceot,common_voice_yue_32274094
ngo m taai zung ji joeng cung ming ge cung mat,common_voice_yue_32274095
ngo jiu haa zoi nei go jiu gam bin go zai,common_voice_yue_32274096
gwaai m zi dak,common_voice_yue_32274097
jau gei kau hoi baan gaau ping jam,common_voice_yue_32274099
nam haa dou gik dung,common_voice_yue_32274104
kei sat ngo ceoi taai gwok coeng dek dou hai zyun gaa lai,common_voice_yue_32274107
daan kei sat ngo fan jan dou gei cam zoek,common_voice_yue_32274109
ngo nam hai m tung ge ping toi,common_voice_yue_32274110
so ji tai nei on mat je ding ji,common_voice_yue_32274113
o hou ge,common_voice_yue_32274114
ngo hai gam nam ge,common_voice_yue_32274116
jing goi hai jau mei gwok faan lai go zan,common_voice_yue_32274117
m sai daam sam,common_voice_yue_32274118
m zi ngo dei jau mou dei fong ho ji lei jung ne,common_voice_yue_32274125
siu bak lou dou di haak jan zung dung aa laai baak jan bei gaau do,common_voice_yue_32274131
m hou gong maai saai ni di je,common_voice_yue_32274132
ji hau keoi ge mong zaam zip mun ping gwong gou,common_voice_yue_32274134
diu faan zyun jik hai jat joeng,common_voice_yue_32274149
bat gwo zing hai ho ji daa jing jyu,common_voice_yue_32274150
mou mat din jiu cung haa sin dak,common_voice_yue_32274153
nei mou gin ngo daan duk faat bei nei ge seon sik me,common_voice_yue_32274154
keoi dei dou ho nang wui tai ngo dei tou kek,common_voice_yue_32274158
ngo jik dou m kok ding,common_voice_yue_32274159
bun san zau hai sou zi ge jan san ji,common_voice_yue_32274161
keoi zik zip zou ceot lai,common_voice_yue_32274162
zeoi gan dou gei mat ga wo,common_voice_yue_32274163
jyu gu nei soeng zi dou soeng gwaan zi sik ho ji lau dai nei ge ping leon,common_voice_yue_32274165
dou sung nei gok dak ho ji pui mat je sik,common_voice_yue_32274166
jyu gu nei soeng wan go dei fong nik dou fong hok zi hau,common_voice_yue_32274169
ngo zau hai daa nei faat bei ngo ge go go ming,common_voice_yue_32274172
so ji hou do laau lou ngaam lai dou gwong dung zou je dou m zaap gwaan cung loeng,common_voice_yue_32274175
gam gaan daan nei zi gei si haa dou dak laa,common_voice_yue_32274177
ngo jung ngo ge fong sik tung nei dei gong,common_voice_yue_32274182
nei zoek zyu faan hok di pang jau m wui siu nei me,common_voice_yue_32274185
soeng min nei di waa dou hai ngo lyun zok ge,common_voice_yue_32274186
ngo dou hai gam waa ngo dang keoi caam,common_voice_yue_32274188
keoi dak dou keoi soeng jiu ge je zi cin dou m wui ting,common_voice_yue_32274189
sin saang gong gan bin go kwan,common_voice_yue_32274190
nei go mat je cing fong,common_voice_yue_32274192
ngo dou tyut lei zo gwong zau jan ge sang wut hyun zi,common_voice_yue_32274195
nei zung jau mou dai ji geoi ga,common_voice_yue_32274196
jau gam jat hoi ci ngo wui deoi kong nei zou ge so jau je,common_voice_yue_32274199
ngo bong gan nei bong gan nei,common_voice_yue_32274203
mat je si hau sin dak aa,common_voice_yue_32274205
ting ngo gaai sik jat haa,common_voice_yue_32274209
nei pin je tung joeng ho ji jung lai ping leon,common_voice_yue_32274212
tai lai dau baan hai dak ge,common_voice_yue_32280677
ngo mou nam gwo nei dei wui gaau dou nei dou lap lap lyun,common_voice_yue_32280680
tai go jan hei hou,common_voice_yue_32280682
zau hai jan wai hai ne di hok haau,common_voice_yue_32280688
mong pun hou do jan haa zoi,common_voice_yue_32280693
hou ge jiu kau man dong fong min ngo wui tung kwan noi ge pang jau soeng tou do ze wui fuk,common_voice_yue_32280698
wai mat je nei ge jau gam do syun hong,common_voice_yue_32280708
nei zan hai daam sam wo,common_voice_yue_32280712
se zi jau maa faan,common_voice_yue_32280713
daan hai di syu jap faat zau hai lau ji m dou,common_voice_yue_32280714
ngo uk kei jau cat go hing dai ze mui,common_voice_yue_32280727
kei sat ngo gok dak jyut jyu hai hon jyu ge jat go fan zi nei go m seoi jiu zing ming,common_voice_yue_32280732
ngo heoi dai dou sik,common_voice_yue_32280737
nei mou je aa maa,common_voice_yue_32280746
hai jat zek ci wai,common_voice_yue_32280748
ngo m soeng do hau zung jiu gaau dou gin si zoi seoi di,common_voice_yue_32286808
siu siu ge co sat dou jiu fu ceot hou cung ge doi gaa,common_voice_yue_32286810
nei gong di je mou cin jan hau gwo ngo mou faat wui daap,common_voice_yue_32286813
ngo lin go sing dou tung keoi jat mou jat joeng,common_voice_yue_32286836
keoi teoi ceot zo gei nin lok,common_voice_yue_32286837
mau di jan ge si wai,common_voice_yue_32286839
jat caa go gei luk faat gok zung gu gwaai,common_voice_yue_32286857
gau hai jan leoi ge pang jau,common_voice_yue_32286933
zi cin dou si gwo dou m dak,common_voice_yue_32286935
man dou fan laa dak haan jau wan nei,common_voice_yue_32286936
hou tai gwo ji cin,common_voice_yue_32286942
gam noi sin fuk m hou ji si,common_voice_yue_32286944
sap go bou gau go goi,common_voice_yue_32286946
jin leon jiu ping hang,common_voice_yue_32286953
ngo jiu hoeng lou si tau sou zi dak,common_voice_yue_32286954
hai naam zai faat jing lai ge zoeng dou nei dou,common_voice_yue_32286956
hai gam sin baai baai,common_voice_yue_32286964
dai saam go m zi ngaam ding co,common_voice_yue_32286965
nei dou ge daai bou fan hok saang gaa ging dou gei hou,common_voice_yue_32287269
tung maai dim gwaan zo go jyut ping keoi,common_voice_yue_32287272
hok jan gong si wai zi gei si wai zau jau man tai,common_voice_yue_32287275
on coek dou hai tai m dou,common_voice_yue_32287279
jyu gu wui ceot jin ge waa,common_voice_yue_32287280
gam nei gok m gok dak baak faa beng hai beng,common_voice_yue_32287281
ngo sai go ge mung soeng zik jip hai zou taai hung jan,common_voice_yue_32287285
nei faan zo dai ng tiu kwai zak,common_voice_yue_32287288
gan bun m gau keoi bou zyu gaan uk,common_voice_yue_32287292
gu haa ngo hai bin,common_voice_yue_32287295
ne deoi haai wui daai nei heoi wan jat go jau hou jau jan bei ge dei fong,common_voice_yue_32287298
ho ji ceoi doi dou ji gaa po waai gan dei kau ge je,common_voice_yue_32287299
bat gwo kok sat gei zaan gwai,common_voice_yue_32287300
zeoi gaau siu hai nei aa maa zung zaa ngo jing,common_voice_yue_32287306
zau hai gam la,common_voice_yue_32287310
mat gwai je gei jik lik,common_voice_yue_32287314
ngo dei cung zung gaan zo di zung sing ji mei ge cing fu,common_voice_yue_32287322
dim gaai wui sau ne fo ge keoi zou ge je jau m hai nei fong min,common_voice_yue_32287325
keoi dei soeng zou di m ho ji zou ge si,common_voice_yue_32287327
go jam hou ci m hai gei ngaam gam wo,common_voice_yue_32287751
lou si wui zuk ngo heoi ling ngoi soeng tong,common_voice_yue_32287753
ngo gok dak jyu gu daai gaa jau go gaam juk ho ji jung jyu gaau hok haau gwo wui hou gwo hai uk kei zi hok,common_voice_yue_32287754
ngo hai on coek hai tung,common_voice_yue_32287755
jyu gu zung hok bat jip soeng zing fu co kap hok jyun waak ze gwok zai hok haau jyu fo baan zau jiu gai zuk sau,common_voice_yue_32287763
zou zong ge hai mei gwok lou,common_voice_yue_32287796
nei daai koi gei si ho ji zou dak hou aa,common_voice_yue_32287797
zung gei m gei dak hai bin pin man ling nei gok ng,common_voice_yue_32287800
gam maan zoi haau leoi waan m waan jyut naam gau baak zai,common_voice_yue_32287802
nei ho ji jin zau mat je ngok hei,common_voice_yue_32287835
zau on nei go jin si ge bou zaau lai,common_voice_yue_32287855
zung zung zik zoeng hin si keoi ging ji ci zo fan gung mou hoi gung hou noi laa,common_voice_yue_32287863
hou ci dau gan bin go baan dak zeoi zi jin gam,common_voice_yue_32287864
ngo sai go go zan jau loeng zek cong syu,common_voice_yue_32287879
m jing goi hai baak gam hon gung me,common_voice_yue_32287880
hou hou haau leoi go meng gau ging dim joeng goi,common_voice_yue_32287881
ngo hai mai jing goi zing di sing ceot loi,common_voice_yue_32287882
gwaan jyu jat hoi tau go zek zi baai do jat go hon din,common_voice_yue_32287884
ngo waa faai hai ngo faat jam m zeon lo,common_voice_yue_32287885
mou gam jat go go gam gaau siu,common_voice_yue_32287901
gaa gaa dei dou giu zou hai gun lei jyun,common_voice_yue_32287904
haa jat go dei dim jyu bei heoi bin dok,common_voice_yue_32287912
wui m wui hai jyun jau ge noi jung bei jan saan ceoi zo,common_voice_yue_32287914
tai go zik bo zau zung ji zo jan dei laa mou dak gau laa nei,common_voice_yue_32287918
zung hai loeng go dou ho ji,common_voice_yue_32287932
dim gaai jau faa hyun ga,common_voice_yue_32287934
zyu ji daai hok fu gan jau fong ceot zou,common_voice_yue_32287935
nei zi keoi zan hai zeoi zo ngo hou noi,common_voice_yue_32287941
sat ding m dou laa,common_voice_yue_32287945
ngo jau zip m dou,common_voice_yue_32287951
m hou zoeng di fu min je fong dak taai daai,common_voice_yue_32287952
ngo dou hai gok dak jung biu gaak zik gun di,common_voice_yue_32287962
sau faan tau sin geoi waa,common_voice_yue_32287992
maa mi ngo hai dou nei hai bin aa,common_voice_yue_32288014
nei tai dak ming gu man jan wai nei hok gwo,common_voice_yue_32288015
lei hoi nei hai ngo zou gwo zeoi co ge kyut ding,common_voice_yue_32288018
ngo jiu do di si gaan gun caat haa,common_voice_yue_32295412
hai aa ngo hou do je m sik,common_voice_yue_32295415
kwan man gin dou jau on coek baan ge on zong baau,common_voice_yue_32295416
zau saai jam laa,common_voice_yue_32295450
hai me daai wok faan zou me ngo dei m hai jung wok loi sik ne,common_voice_yue_32295452
gin dou laam sik ngo dai jat faan jing hai haak gaa,common_voice_yue_32295453
nei gong nei go hai lit jiu zou si pan,common_voice_yue_32295466
seoi jin ji gaa zing hai dak jat baak gei go tiu muk daan hai hou faai zau wui cung sat ga laa,common_voice_yue_32295467
jau jyu ji je sam m hai gam fong bin luk jam m hou ji si,common_voice_yue_32295468
ngo ge sat jip zong taai ling,common_voice_yue_32295482
zeon faai gaau hei keoi laa,common_voice_yue_32295491
kei sat m sai gan geoi jan zoeng dou pun dyun dak dou,common_voice_yue_32295494
sai lou mei kau dou neoi soeng luk dou mou gei wui,common_voice_yue_32295514
ngo hang ceot gaai gok dak hou m on cyun,common_voice_yue_32295517
ngo bong nei zoeng keoi fong jap nai tou jap bin,common_voice_yue_32295520
dim gaai nei soeng pin cyun bou dou mung saai ga,common_voice_yue_32295523
ho m ho ji zou dou hai lin daa gwo cing zung wan hap jing man daan zi,common_voice_yue_32295526
heoi ngai ci san gaap naa,common_voice_yue_32295528
hou leng neoi bo,common_voice_yue_32295529
seon fei syu jap faat hin si jyu sau gei mou faat lin zip,common_voice_yue_32295530
m hou mong gei dai jat tiu kwai zak,common_voice_yue_32295582
ngo caang di zau tai dou nei m zoek saam,common_voice_yue_32295594
ngo dei gaa dai jau m hau,common_voice_yue_32302937
mou bin go tai dou hung pin zi leoi ge je aa,common_voice_yue_32302943
dou m duk syu ge keoi dei bin dou gong dou me daai dou lei ceot lai,common_voice_yue_32302948
jan wai nei daa syun baau di liu bei ngoi min ting,common_voice_yue_32303247
nei ci fu jau sik dou tung dou zi jan,common_voice_yue_32303249
jau sing sap baat maan lau laam loeng,common_voice_yue_32303255
jat zik to hai jiu nei zau laai do di jan lai,common_voice_yue_32303260
naan zung gwo luk hap coi,common_voice_yue_32303274
tai gung gou jap min ngo m sik,common_voice_yue_32303275
ne saam go jyut nei jau mou gin keoi dei ceot loi,common_voice_yue_32303277
lai si soeng goek tai haa,common_voice_yue_32303322
dou hai gwong zau lou sin,common_voice_yue_32303323
caap tou jiu tung syun zi ji ji soeng tung waak soeng gan,common_voice_yue_32303325
gam ngo gong waai siu sik sin laa,common_voice_yue_32303337
dim gaai nei gam ging neoi jan ge,common_voice_yue_32303340
sei cyun m sik laat zau m zing soeng laa,common_voice_yue_32303341
bin jau gam do ping wai,common_voice_yue_32303344
ngo gam jat zoek baak sik sei gok dai fu,common_voice_yue_32303354
gang zi ngo waa nei ting ge aai kap sau dou,common_voice_yue_32303364
gwong zau din si toi san man bou dou,common_voice_yue_32303372
nei jing wai m ngaam ge ho ji tung ngo si haa gong,common_voice_yue_32303374
so ji bit seoi coi ceoi go zung sau dyun,common_voice_yue_32303383
ji ging cit ding zo laa m goi saai,common_voice_yue_32303395
